# docker logs terasort1
2023-03-31 11:16:10,010 [info ] [139856973143232] /home/kevin/git/lwdee/app.cpp:49 init : this is node1
2023-03-31 11:16:53,305 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 30 : 7686255473127176946 - 7942457056444256262
2023-03-31 11:16:53,305 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 31 : 7942457056444256262 - 8198658639761335578
2023-03-31 11:16:53,305 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 32 : 8198658639761335578 - 8454860223078414894
2023-03-31 11:16:53,305 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 33 : 8454860223078414894 - 8711061806395494210
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 34 : 8711061806395494210 - 8967263389712573526
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 35 : 8967263389712573526 - 9223464973029652842
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 36 : 9223464973029652842 - 9479666556346732158
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 37 : 9479666556346732158 - 9735868139663811474
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 38 : 9735868139663811474 - 9992069722980890790
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 39 : 9992069722980890790 - 10248271306297970106
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 40 : 10248271306297970106 - 10504472889615049422
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 41 : 10504472889615049422 - 10760674472932128738
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 42 : 10760674472932128738 - 11016876056249208054
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 43 : 11016876056249208054 - 11273077639566287370
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 44 : 11273077639566287370 - 11529279222883366686
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 45 : 11529279222883366686 - 11785480806200446002
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 46 : 11785480806200446002 - 12041682389517525318
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 47 : 12041682389517525318 - 12297883972834604634
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 48 : 12297883972834604634 - 12554085556151683950
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 49 : 12554085556151683950 - 12810287139468763266
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 50 : 12810287139468763266 - 13066488722785842582
2023-03-31 11:16:53,306 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 51 : 13066488722785842582 - 13322690306102921898
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 52 : 13322690306102921898 - 13578891889420001214
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 53 : 13578891889420001214 - 13835093472737080530
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 54 : 13835093472737080530 - 14091295056054159846
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 55 : 14091295056054159846 - 14347496639371239162
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 56 : 14347496639371239162 - 14603698222688318478
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 57 : 14603698222688318478 - 14859899806005397794
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 58 : 14859899806005397794 - 15116101389322477110
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 59 : 15116101389322477110 - 15372302972639556426
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 60 : 15372302972639556426 - 15628504555956635742
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 61 : 15628504555956635742 - 15884706139273715058
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 62 : 15884706139273715058 - 16140907722590794374
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 63 : 16140907722590794374 - 16397109305907873690
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 64 : 16397109305907873690 - 16653310889224953006
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 65 : 16653310889224953006 - 16909512472542032322
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 66 : 16909512472542032322 - 17165714055859111638
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 67 : 17165714055859111638 - 17421915639176190954
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 68 : 17421915639176190954 - 17678117222493270270
2023-03-31 11:16:53,307 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 69 : 17678117222493270270 - 17934318805810349586
2023-03-31 11:16:53,308 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 70 : 17934318805810349586 - 18190520389127428902
2023-03-31 11:16:53,308 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:114 split : subsplit 71 : 18190520389127428902 - 0
2023-03-31 11:16:53,308 [info ] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:119 map : < map
2023-03-31 11:16:53,308 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 1
2023-03-31 11:16:53,308 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,326 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 2
2023-03-31 11:16:53,326 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,329 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 3
2023-03-31 11:16:53,329 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,332 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 4
2023-03-31 11:16:53,332 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,335 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 5
2023-03-31 11:16:53,335 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,338 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 6
2023-03-31 11:16:53,338 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,343 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 7
2023-03-31 11:16:53,343 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,346 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 8
2023-03-31 11:16:53,346 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,351 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 9
2023-03-31 11:16:53,351 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,354 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 10
2023-03-31 11:16:53,354 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,358 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 11
2023-03-31 11:16:53,358 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,362 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 12
2023-03-31 11:16:53,362 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,365 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 13
2023-03-31 11:16:53,366 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,372 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 14
2023-03-31 11:16:53,372 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,376 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 15
2023-03-31 11:16:53,376 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,381 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 16
2023-03-31 11:16:53,381 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,386 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 17
2023-03-31 11:16:53,386 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,391 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 18
2023-03-31 11:16:53,391 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,397 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 19
2023-03-31 11:16:53,397 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,401 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 20
2023-03-31 11:16:53,401 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,409 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 21
2023-03-31 11:16:53,409 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,415 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 22
2023-03-31 11:16:53,415 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,420 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 23
2023-03-31 11:16:53,420 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,426 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 24
2023-03-31 11:16:53,426 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,430 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 25
2023-03-31 11:16:53,430 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,435 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 26
2023-03-31 11:16:53,435 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,441 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 27
2023-03-31 11:16:53,441 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,445 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 28
2023-03-31 11:16:53,445 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,451 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 29
2023-03-31 11:16:53,451 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,455 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 30
2023-03-31 11:16:53,455 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,461 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 31
2023-03-31 11:16:53,461 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,466 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 32
2023-03-31 11:16:53,466 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,470 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 33
2023-03-31 11:16:53,470 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,476 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 34
2023-03-31 11:16:53,476 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,479 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 35
2023-03-31 11:16:53,479 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,487 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 36
2023-03-31 11:16:53,487 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,492 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 37
2023-03-31 11:16:53,492 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,496 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 38
2023-03-31 11:16:53,496 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,501 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 39
2023-03-31 11:16:53,501 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,505 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 40
2023-03-31 11:16:53,505 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,511 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 41
2023-03-31 11:16:53,511 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,516 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 42
2023-03-31 11:16:53,516 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,519 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 43
2023-03-31 11:16:53,520 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,524 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 44
2023-03-31 11:16:53,524 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,528 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 45
2023-03-31 11:16:53,528 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,535 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 46
2023-03-31 11:16:53,535 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,540 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 47
2023-03-31 11:16:53,540 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,545 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 48
2023-03-31 11:16:53,545 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,550 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 49
2023-03-31 11:16:53,551 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,556 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 50
2023-03-31 11:16:53,556 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,562 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 51
2023-03-31 11:16:53,562 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,568 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 52
2023-03-31 11:16:53,568 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,571 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 53
2023-03-31 11:16:53,572 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,578 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 54
2023-03-31 11:16:53,578 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,582 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 55
2023-03-31 11:16:53,582 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,589 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 56
2023-03-31 11:16:53,589 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,596 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 57
2023-03-31 11:16:53,597 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,600 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 58
2023-03-31 11:16:53,601 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,608 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 59
2023-03-31 11:16:53,608 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,612 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 60
2023-03-31 11:16:53,612 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,617 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 61
2023-03-31 11:16:53,617 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,631 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 62
2023-03-31 11:16:53,631 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,637 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 63
2023-03-31 11:16:53,637 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,647 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 64
2023-03-31 11:16:53,648 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node2 MapDCO
2023-03-31 11:16:53,651 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 65
2023-03-31 11:16:53,651 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node3 MapDCO
2023-03-31 11:16:53,658 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 66
2023-03-31 11:16:53,658 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node4 MapDCO
2023-03-31 11:16:53,666 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 67
2023-03-31 11:16:53,666 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node5 MapDCO
2023-03-31 11:16:53,671 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 68
2023-03-31 11:16:53,671 [trace] [139856973143232] /home/kevin/git/lwdee/terasort/lwdee/lwdee.cpp:20 create_dco : create dco node6 MapDCO
2023-03-31 11:16:53,683 [debug] [139856973143232] /home/kevin/git/lwdee/terasort/driver/Driver.cpp:123 map : invoke dco.map, split: 69
